Rakuten Category ID,ZenPlus Category ID
407286,4969
407291,4989
407301,5195
407309,5284
407312,5290
508555,5183
564629,4051
564630,5295
564631,5297
567210,4051
568564,4051
301969,5487
407393,5448
407396,5448
407403,5448
508619,5448
508626,5448
407327,5301
407333,5300
407340,5349
407344,5311
407351,5341
407355,5357
407369,5375
407392,5415
508565,5386
508570,5395
508574,5400
508578,5300
508582,5300
564632,5411
564633,5413
567211,5300
100532,5560
400771,5545
407456,5545
407461,5550
407470,5559
567212,5545
567213,5545
567548,5545
206390,5416
501751,5416
508587,5417
508593,5423
508599,5416
508605,5435
508612,5442
508618,5447
206951,4050
206952,4050
215062,4050
215063,4050
551854,5543
551855,5544
101821,9086
110894,8969
207204,8817
207229,9063
403657,9049
403662,8816
403671,8816
408149,8816
563966,8816
506687,8581
565215,7127
565216,7127
565217,7127
565218,7127
568488,7127
110753,7482
403770,7127
403771,7127
403772,7127
403773,7127
403774,7127
403775,9077
502467,7127
502468,7127
216177,7127
216179,7127
409032,7127
409033,7127
409036,8093
110746,8706
403732,8706
408920,8706
207235,7127
207237,8552
207306,7127
564897,7127
303413,7127
403755,7127
403761,7127
403747,7127
403753,7127
404883,7127
408929,7127
110718,7127
207314,7127
207328,7127
408914,7127
563321,8815
564008,7127
564010,7127
566741,7127
568213,7127
564641,7127
564642,7127
564643,7127
564644,7127
564645,7482
100472,7483
110933,7128
110974,7732
301577,7127
408781,7730
509176,7127
565213,7127
403784,8609
403809,8637
408849,7127
408891,8375
502368,7770
505526,7127
552710,8094
552925,7127
565214,7127
568421,7127
568566,7127
206387,7127
207238,8550
502429,8470
567451,7127
101904,47912
200284,46517
200285,48234
200286,46517
200287,46517
203216,46517
205110,46517
507906,46517
507914,47891
558662,46517
566498,46517
566499,46517
568530,46517
200306,47918
200307,47918
200320,48811
200322,47918
203220,47919
216293,47918
410698,48234
566500,47918
566501,47918
566502,47918
566503,47918
568531,47918
112709,41515
302851,41112
302854,41159
302857,41206
302860,41253
302863,41300
302869,41394
302878,41493
567223,41111
110666,41624
112710,41674
207841,41593
207853,41579
207865,41517
302894,41605
302916,41637
302947,41627
302948,41630
302949,41628
565604,41516
567224,41516
101786,38562
302799,38067
553323,38067
563339,38078
563340,38290
563341,38484
563342,38067
110626,38066
110632,38727
112704,38640
511293,38066
562584,38804
567651,38066
101795,38717
110619,38066
204449,38066
402913,38066
567653,38066
567654,38066
567655,38066
110612,38717
302811,38648
302828,38648
302831,38648
402948,38648
402956,38648
511291,38648
100334,38562
402928,38066
567656,38066
567657,38066
567658,38066
567659,38066
567660,38066
101453,38847
201346,38839
201350,38833
204455,38833
408221,38834
408224,38840
100336,38620
408186,38811
565952,38066
567652,38830
200157,5841
200404,5563
201158,5563
201160,5696
203226,5763
214152,5563
214153,5563
214177,5563
214202,5836
502908,5563
509705,5563
565051,5563
100289,5841
201146,5562
207821,5562
214126,5562
214127,5562
214282,5562
404982,5562
404989,5562
404996,5562
410946,5562
562614,5562
100292,6062
201119,5562
214123,5562
214189,5562
304694,5562
502907,5562
509677,5562
509683,5562
201114,5658
201117,5785
201118,5562
201120,5562
201123,5796
201154,5792
201155,5793
201156,5562
201159,5817
201161,5841
201176,5562
204406,5562
204408,5562
204410,5562
204411,5562
204412,5562
204413,5818
214171,5562
214174,5562
214191,5562
214210,5781
304687,5562
304702,5562
304703,5562
410952,5562
410953,5562
502911,5562
562622,5794
562623,5795
568207,5562
110552,6001
201180,5994
201181,5993
201182,5998
201183,5993
214179,5993
214238,5993
410970,5999
201137,6084
201283,5562
201284,5562
203229,6125
204269,6117
204427,5562
204430,5562
204435,5562
214241,5562
214257,5562
214258,5562
214259,5562
214273,5562
214275,6116
304720,6074
304728,6089
304729,5562
410719,5562
507712,6097
509720,6118
567456,5562
567457,5562
204250,6062
214194,5562
214195,5562
214196,5562
214197,5562
214198,5562
214199,5562
214200,5562
214201,5562
304705,5562
410961,5562
568700,5562
568701,5562
568702,5562
568703,5562
568704,5562
204252,5841
214204,6042
214206,5562
214209,5562
304707,6060
304708,6061
405027,6053
502915,5562
564653,5562
564654,5562
204429,6072
214277,6064
214278,6065
214279,6066
214280,6067
214281,6068
214283,6070
502925,6063
201014,5841
304598,5562
410854,5562
410855,5562
410856,5562
410857,5562
410858,5562
410859,5562
410860,5562
410861,5562
410862,5562
410863,5562
410864,5562
410865,5562
509738,5562
566625,5562
568705,5562
568706,5562
568707,5562
568708,5562
568709,5562
568710,5562
112683,5992
200104,5842
201168,5977
201170,5981
201172,5990
201173,5988
201174,5987
201175,5842
201177,5986
201178,5984
203245,5894
203251,5960
203255,5982
204422,5980
204423,5983
204424,5842
204425,5842
207829,5842
207832,5842
214224,5842
304711,5948
304713,5969
304719,5978
405033,5842
405035,5887
405040,5949
405050,5909
562624,5979
564080,5842
564651,5842
567452,5842
567453,5842
567454,5842
567455,5842
568562,5842
304704,6024
405018,6062
405019,6014
509700,6025
564652,6002
201116,5562
201121,5562
204403,5562
204405,5562
214130,5562
214141,5562
214159,5671
304680,5562
304693,5562
405003,5562
410951,5562
502897,5562
558706,5841
565050,5562
203236,5843
204420,5841
204421,5886
207826,5562
502917,5562
558707,5562
101050,39339
101051,39340
101891,39360
201529,39342
204762,39343
208220,39344
208221,39345
208222,39346
214863,39347
402752,39349
402753,39350
402754,38851
402755,39352
402756,39353
568633,39341
101892,39332
201533,38851
201536,38851
204767,38851
204769,39284
204770,38851
208252,38851
214962,38851
214963,38851
214968,39237
214971,38851
408134,39308
408147,38851
567508,39126
567553,38851
553406,39082
558736,38952
100696,38950
214882,38932
408088,38852
408099,38852
408115,38945
563999,38852
204748,39399
208243,39438
208247,39390
214857,39362
402794,39446
408082,39378
506395,38851
506399,39445
506400,39383
506405,38851
506407,39391
567767,38851
568357,38851
568358,38851
568385,38851
568428,38851
402772,39452
402773,39452
402775,39456
101046,39414
201530,39408
201531,39409
208226,39422
208227,38851
208229,38851
208230,39425
208232,39423
208233,38851
208234,39424
214864,39401
214872,39410
214875,39415
408076,38851
551173,39428
566892,38851
568413,38851
568414,38851
568415,38851
568416,38851
568417,38851
568418,38851
568419,38851
568420,39428
568460,38851
568463,38851
568464,38851
568497,38851
509122,38851
568526,38851
568569,38851
568570,38851
568571,38851
568572,38851
568573,39336
568602,38851
568603,38851
568604,39399
568632,38851
206361,10347
303440,11315
566033,10346
101807,10521
112726,10618
206363,10515
303855,10515
303869,10515
403912,10612
403915,10604
502530,10515
502534,10515
551180,10515
551182,10579
206527,10479
206528,10489
206529,10493
206530,10346
303788,10346
303798,10346
303801,10346
566036,10346
566697,10346
566738,11568
567769,10346
200333,10477
206370,10347
206379,10387
303529,10346
303532,10346
566249,10479
206367,10514
409067,10875
409071,10346
558882,10346
566039,10346
567459,10346
303524,10346
566034,10346
566035,10739
112758,19337
206900,19225
206906,19272
216141,19178
216148,19193
216153,19198
216160,19268
304095,19213
403975,19251
403979,19177
403986,19331
558903,19177
558908,19332
563969,19177
564562,19177
564581,19177
568630,19177
112759,19445
206878,19405
216133,19353
216138,19378
304080,19339
403961,19387
403969,19338
403973,19443
409406,19364
558924,19338
558925,19338
558926,19338
558927,19338
563970,19338
100484,37581
216173,19176
216175,19176
216176,19176
216182,19176
216183,19176
216184,19176
304108,19176
402786,19176
409427,19176
409431,19176
409434,19176
409437,19176
558912,19444
568425,19176
302145,18299
302181,18690
402007,18299
505724,18299
505730,18299
565252,18299
565253,18299
101836,34183
215977,33738
301445,33720
301447,33707
559272,33707
100766,33847
100769,33707
101855,33854
215956,33707
215957,33707
215958,33707
215959,33707
401421,33848
401444,33707
401504,33829
401508,33833
401512,33707
564982,33707
567534,33707
568203,33707
210168,33707
210169,33707
210170,33707
210171,33707
210172,33821
215953,33707
401443,33707
401561,33707
401562,33707
567527,33707
567789,33707
568302,33707
301452,33707
301484,33707
301518,33707
567697,33707
568498,33707
401551,33707
407060,33865
508488,34403
551847,33707
565053,33707
566119,33707
566149,33707
566150,33707
215927,34603
401389,34832
501065,34678
559203,34941
559207,34946
559215,34956
559219,34603
559223,34966
559227,34971
559231,34603
559235,34603
559247,34999
566128,34603
567554,34603
100788,35319
101856,35250
205804,33707
210216,33707
210230,33707
215951,33707
301426,33707
100795,33707
100851,33707
204448,33707
301399,33707
301410,33707
302808,33707
302809,33707
302810,33707
401292,34513
401328,33707
401333,33707
401337,34999
401367,33707
401432,33707
407049,33707
501077,33707
506499,33707
506505,33707
100636,33724
100708,33809
215976,33707
301446,33721
400761,33707
401449,33707
401526,33725
401529,33730
401539,33749
401542,33754
401545,33788
508477,33798
566069,33707
566116,33821
568205,33707
568565,33707
101848,34183
210206,34584
301257,33707
301364,33707
564983,33707
564991,33707
215907,33707
301238,33707
401338,34128
401342,34133
401346,34138
401351,34143
566121,33707
566122,33707
566123,33707
566124,33707
566125,33707
566126,33707
566127,34183
568204,33707
568304,33707
568305,33707
568306,33707
101765,40181
201578,40181
208527,40181
212540,40181
212575,40181
408118,40181
565081,40181
566891,40181
568629,40181
101766,39763
204585,39763
204586,39939
204588,40085
208343,39864
208411,39763
208419,39763
208435,39763
208452,39763
208478,39763
208489,39763
208512,39763
212421,40095
212428,40103
212433,39763
212441,40156
212464,40123
559934,39763
562661,39763
563229,40015
564330,39763
565074,39763
565075,39763
565076,39763
565077,39763
565078,39763
565079,39763
565080,39763
565161,39763
566893,39763
566894,39763
567541,39763
568219,39763
568489,39763
568563,39763
204491,39649
204492,39511
208352,39689
208360,39715
208538,39584
212585,39511
212590,39511
507574,39725
550648,39511
555420,39511
563337,39511
565066,39511
565067,39511
565068,39511
565069,39511
567533,39511
567680,39511
568220,39511
100183,40357
100188,39510
204519,39510
204546,40637
204549,39510
208385,39510
208390,39510
208397,39510
212318,39510
502824,39510
565082,39510
565083,39510
565084,39510
565086,39510
565087,39510
566889,39510
568218,39510
208401,39510
409979,40968
565088,39510
101758,39736
501103,39738
555421,39736
562648,39754
565071,39736
565072,39736
212634,39510
212675,39510
212676,39735
566792,39510
566793,39510
566794,39510
212621,39510
565089,39510
566806,39510
567250,39510
567758,39510
567759,39510
567760,39510
567761,39510
567762,39510
509434,23530
509437,23530
553229,23530
564277,23530
566887,23530
566888,23530
567248,23530
560051,23530
560052,23530
560053,23530
560054,23530
560055,23530
560059,23530
564501,23530
564502,23530
568711,23530
110365,23530
212717,23530
560271,23530
560278,23530
560279,23530
560280,23530
560283,23530
560287,23530
564275,23530
564503,23530
564504,23530
564505,23530
564506,23530
564980,23530
564981,23530
567696,23530
567845,23530
560314,23692
560315,23530
565009,23530
565010,23530
565011,23530
565012,23530
565013,23530
565014,23530
565015,23530
201592,350
201594,350
201595,350
201596,350
201597,350
201598,922
204024,350
205243,350
205272,350
205278,350
201604,350
201605,350
201606,350
201608,350
201609,350
201610,350
205270,350
213423,350
213670,350
553775,350
568242,350
568356,350
101191,350
213452,350
213454,350
213455,350
213456,350
213465,350
213475,350
300430,350
500361,350
551282,350
205255,350
205256,350
205257,350
101201,350
201601,350
213408,350
564078,350
564079,350
201612,40180
205280,350
205281,350
205282,350
213419,350
213424,350
201600,1137
213402,350
213403,350
213404,350
213405,350
213406,350
213407,350
551266,350
551267,350
551268,350
551269,350
213733,350
213734,350
213735,350
213736,350
213737,1137
205275,350
563736,350
563737,350
563738,350
563739,350
566402,350
559279,922
566393,350
566394,350
566395,350
205258,350
205259,350
205260,350
205261,350
553756,350
553757,350
553761,2461
101195,350
207659,350
207660,350
207662,350
207665,350
207666,350
213713,350
213714,350
213715,350
213816,350
213821,350
213828,350
500936,350
566387,350
566388,350
566389,350
566390,350
566391,350
566392,350
566458,2749
201614,350
201632,350
566396,350
566397,350
566398,350
566399,350
566400,350
566810,350
406704,350
566401,350
205245,350
207520,350
207530,350
207531,350
207532,350
213417,350
213674,350
400814,350
400816,350
406755,350
406759,350
564225,350
564226,350
566456,1687
566461,350
201654,350
213457,350
213466,350
401183,350
566813,350
567578,350
300887,350
300889,350
566495,350
112600,42841
209401,41720
209405,41720
209409,41720
215265,41720
215267,41720
404045,41720
565318,41720
565319,41720
565320,41720
568669,41720
202554,41720
202555,41720
202566,42841
215231,41720
215236,41720
215237,41720
215238,41720
565292,41720
202546,42841
215275,41720
565326,41720
565327,41720
565328,41720
565329,41720
565330,41720
209412,41720
209413,42841
404046,41720
404049,41720
404050,41720
404051,41720
404052,41720
404057,41720
404058,41720
565304,41720
565305,41720
565306,41720
565307,41720
565308,41720
100018,42841
215258,41720
215261,41720
404043,41720
404044,41720
506765,41720
565291,41720
304146,41720
304153,41720
304171,41720
567567,41720
215220,41720
304187,41720
304199,41720
409579,41720
566802,42841
209392,41720
304215,41720
215219,41720
215229,41720
215230,41720
100017,41720
202534,42841
215250,42692
509380,41720
509386,41720
565288,41720
565289,41720
565290,41720
555142,41720
555143,41720
555144,41720
565293,41720
202548,41720
404059,41720
404060,41720
404061,41720
565294,41720
565295,41720
565296,41720
565297,41720
565298,41720
565299,41720
565300,41720
565301,41720
565302,41720
565303,42841
202550,41720
215271,41720
565309,41720
565310,41720
565311,41720
565312,41720
565313,41720
565314,41720
565315,41720
567834,41720
564013,41720
564855,41720
565316,41720
565317,41720
209403,41720
209407,41720
215269,41720
565322,41720
565323,41720
565324,41720
565325,42841
568670,41720
565332,41720
565333,41720
565334,41720
565335,41720
565336,41720
565337,41720
565338,41720
565339,41720
565340,41720
565341,41720
565342,42841
215255,41720
404063,41720
565343,41720
565344,41720
565345,41720
565346,41720
565347,41720
565348,41720
565349,42841
216116,42999
565350,41720
565351,41720
566464,41720
566817,41720
566818,41720
566819,41720
566820,41720
566821,42841
100883,43066
202558,41720
206329,41720
209414,41720
210917,43022
409623,41720
409628,41720
409632,41720
409636,41720
502621,41720
555147,41720
555148,43024
565419,41720
565420,41720
209397,41720
209399,41720
209400,41720
565421,41720
565422,41720
210931,43066
502637,41720
502642,41720
564023,41720
565425,41720
566776,41720
210921,43025
210929,43042
565423,41720
565424,41720
568392,41720
210934,43062
210935,41720
409641,43065
568265,41720
564018,41720
565426,41720
112794,43001
210410,42842
401778,42842
565352,42842
565353,42842
565354,42842
565356,42842
565357,42842
565358,42842
565359,42842
567000,42842
568435,42842
111224,43001
205771,42842
401784,42842
564848,42842
565360,42842
565361,42842
565362,42842
568361,42842
568607,42842
568608,42842
568609,42842
204171,43001
210415,42842
567004,42842
567005,42842
567006,42842
567007,42842
567008,42842
567009,42842
567010,42842
100916,42842
204172,43001
210423,42842
210428,42842
216106,42842
564851,42842
565371,42842
565372,42842
565373,42842
565374,42842
565375,42842
565376,42842
565377,42842
565378,42842
565379,42842
565380,42842
565381,42842
565382,42842
565383,42842
565384,42842
568639,42842
568668,42842
204173,43001
210429,42842
216110,42842
216111,42842
216113,42842
303535,42842
303545,42842
501143,42842
566723,42842
566771,42842
566772,42842
566773,42842
567468,42842
567469,42842
567581,42842
567837,42842
567841,42842
568540,42842
210432,42842
210433,42842
210434,42842
210435,42842
567582,42842
568433,42842
568720,42842
210417,42842
210438,42842
565386,42842
565387,42842
565388,42842
565389,42842
565390,42842
565391,42842
565392,42842
565393,42842
565394,42842
565395,42842
565396,42842
565397,42842
567024,42842
567025,43001
111225,43001
506804,42842
564852,42842
564853,42842
564854,42842
565403,42842
565404,42842
565405,42842
565406,42842
565407,42842
565408,42842
565409,42842
565410,42842
565411,42842
565412,42842
565413,42842
565414,42842
565415,42842
565416,42842
565417,42842
567838,42842
568389,42842
568436,42842
568722,42842
501113,42842
564849,42842
564850,42842
565369,42842
566765,42842
566768,42842
566769,42842
566770,42842
567002,42842
567003,42842
567011,42842
567012,42842
567013,42842
567019,42842
567020,43001
567405,42842
210427,42842
210439,42842
565398,42842
565399,42842
565400,42842
565401,42842
565402,42842
567568,42842
567835,42842
100020,42842
565273,42842
565492,42842
568721,42842
210405,42842
216097,42842
216101,42842
407124,42842
567021,42842
567022,42842
567023,43001
567807,42842
568341,42842
401795,43000
566465,42842
566466,42842
566467,42842
566468,42842
567792,42842
567793,42842
567794,43001
568469,42842
567026,42842
567027,42842
567028,42842
567029,42842
567030,42842
567031,43001
567795,42842
567796,42842
567797,43001
566777,42842
567799,42842
567800,42842
567801,43001
565509,42842
567802,42842
567803,42842
567804,42842
567805,42842
567806,43001
567840,42842
568640,42842
568641,42842
568642,43001
564019,41720
564022,41720
565427,41720
565428,41720
565430,41720
568390,41720
568723,41720
565431,41720
565432,41720
565433,41720
565434,41720
567571,41720
567572,41720
567740,41720
567839,41720
568679,41720
100894,43071
564021,41720
565435,41720
100895,43071
565436,41720
566250,41720
210243,41720
564419,41720
564563,43071
565437,41720
565438,41720
564564,43071
565439,41720
564565,43071
565440,41720
565441,41720
565442,41720
565443,41720
565156,43071
565444,41720
565445,41720
565446,41720
565447,41720
565449,41720
565450,43071
567586,41720
568724,41720
565451,41720
565452,41720
565453,41720
565454,41720
565455,41720
565456,41720
565457,41720
565458,43071
567563,41720
568610,41720
568725,41720
568726,41720
568727,41720
568728,43071
404021,41720
404027,41720
409549,41720
555117,41720
565287,41720
568719,41720
110042,41720
404064,41720
567260,41720
567812,41720
567293,41720
567294,41720
567295,41720
567296,41720
567297,41720
567298,41720
567299,42416
567300,41720
567301,41720
567302,41720
567303,41720
567304,41720
567305,41720
567306,41720
567307,41720
567308,41720
567309,41720
567310,41720
567311,41720
567312,43066
567313,41720
567314,41720
567315,41720
567316,41720
567317,41720
567318,41720
567319,41720
567320,41720
567321,41720
567322,41720
567323,41720
567324,41720
567325,41720
567326,41720
567327,41720
567328,41720
567329,41720
567330,41720
567331,41720
567332,42416
567333,41720
567334,41720
567335,41720
567336,41720
567337,41720
567338,42416
567339,41720
567340,41720
567341,41720
567342,41720
567343,41720
567344,41720
567345,41720
567346,41720
567347,42416
567348,41720
567349,41720
567350,41720
567351,41720
567352,41720
567353,41720
567354,41720
567355,41720
567356,41720
567357,41720
567358,42416
567359,41720
567360,41720
567361,41720
567362,41720
567363,41720
567364,41720
567365,41720
567366,41720
567367,41720
567368,42416
567369,41720
567370,41720
567371,41720
567372,41720
567373,41720
567374,41720
567375,41720
567376,41720
567377,42416
211491,36201
408516,36201
408526,36936
560079,36201
565185,36201
565186,36201
100089,36201
112624,36860
303106,36201
502184,36201
408527,37208
567182,36201
567183,36201
567184,36201
567185,36860
552447,36201
552448,36201
552449,36201
552450,36201
552451,36201
552452,36201
552453,36201
552454,36201
552455,37581
552463,36201
552464,36201
552465,36201
552466,37581
552467,36201
565197,36201
552477,36201
552480,37581
565187,36201
565188,36201
565189,36201
565190,36201
565191,36201
565192,36201
565193,36201
565194,36201
565195,36201
565196,36201
567180,36201
100104,36201
100106,36201
100107,36201
100108,36201
100112,36201
211624,36201
211625,36201
211626,36201
211627,38064
211630,36201
408560,36201
565198,36201
565199,36201
565200,36201
565201,36201
100109,38064
100110,36201
211629,36201
211632,36201
211633,36201
565202,36201
100113,36860
211639,37919
211649,36201
211654,36201
211655,36201
565203,36201
211665,36201
211666,36201
211667,36201
211668,36201
211669,36201
211670,36201
211671,36201
211672,38064
100115,38064
211674,36201
211675,36201
211676,36201
100117,38064
303119,36201
303124,36201
303130,36201
408576,36201
211692,36201
211705,36201
565204,36201
100121,36860
211707,36201
211708,36201
211709,36201
211710,36201
211716,36201
211717,36201
211718,36201
211719,36201
211724,36201
211730,36201
211731,36201
211733,36201
100118,36860
100120,36201
403519,36201
403520,36201
403521,36201
403522,36201
403523,36201
403524,36201
506591,37810
506598,37810
506604,37891
506607,37810
408484,37849
506611,37849
565183,37849
565184,37849
211479,36201
211486,36201
567174,36201
567175,36201
567176,37809
567847,36201
211500,36867
211514,36867
403352,36867
560069,36867
565182,36936
100134,36201
101757,36860
408586,36201
100132,36860
303145,36201
303147,36201
303153,36201
303154,36201
408639,36201
408640,36201
408641,36201
565205,36201
565206,36201
565207,36201
568620,36201
100137,36860
303138,36201
303139,36201
303140,36201
211548,36860
408553,36201
408554,36201
408555,36201
408556,36201
208552,37022
502185,36990
565178,36201
208593,37581
509162,36201
509163,36201
565208,36201
110429,19447
110430,19447
110432,19447
110433,19447
110434,19447
110435,19447
110436,19447
112666,21048
200925,19447
200926,19447
200927,19447
200928,19447
207802,19447
207803,19447
207804,19447
207805,19447
304587,20424
404930,19447
404932,19447
410824,19447
100230,21048
200930,19447
200931,19447
200932,19447
200933,19447
200934,19447
200935,19447
200936,19447
200937,19447
200939,19447
200940,19447
200941,19447
207806,19447
404935,19447
566060,20424
100231,21048
200943,19447
200944,19447
200945,19447
200946,19447
200947,19447
200948,19447
200949,19447
200950,19447
410829,19447
509661,20424
200953,21048
207808,19447
207809,19447
509665,20424
200400,21048
410832,19447
410833,19447
410834,19447
410836,19447
410837,19447
509662,19447
509663,19447
509664,20424
566638,19447
566639,19447
566640,19447
566641,19447
566642,21048
101770,21048
200956,19447
200962,20424
200963,19447
200964,19447
200969,19447
404936,19447
566643,19447
566644,19447
566645,19447
112661,19447
200883,19447
200885,19447
200886,19447
200889,19447
200890,19447
200891,19447
200892,19447
207778,19447
207779,19447
207780,19447
207781,19447
207782,19447
304577,19447
404909,19447
404911,19447
404925,19447
404929,19447
410789,19447
410791,19447
410792,19447
410793,19447
410794,19447
410797,19447
410798,19447
410799,19447
410800,19447
410801,19447
410802,19447
410803,19447
410804,19447
410806,19447
410807,19447
410819,19447
565977,19447
565978,19447
110407,19447
110408,19447
110409,19447
110410,19447
112662,19759
200893,19447
200894,19447
200895,19447
207783,19447
207784,19447
207785,19447
214014,19447
304569,19447
404901,19447
404902,19447
410715,19447
410716,19447
410717,19447
410718,19447
112664,19759
200922,19447
200923,19447
200924,20424
214016,19447
410743,19447
566630,19447
566631,19447
110396,19759
566626,19447
566627,19447
566628,19447
566629,19447
110405,19447
214031,19447
200884,19447
404919,19447
214018,19447
410704,19447
410732,19447
410738,19447
507710,19759
566062,19447
566633,19447
566634,19447
566635,19447
200398,19447
200919,19447
214009,19447
410747,19447
410817,19447
410822,19447
509656,19447
566632,21048
110465,19447
110466,19447
110467,19447
110468,19447
110469,19447
112670,20489
204847,19447
204848,19447
204849,19447
204850,19447
204851,19447
204852,19447
204853,19447
204854,19447
204855,19447
207816,20424
566637,19447
100254,20489
204858,19447
204860,19447
204861,19447
207817,19447
207818,19447
207819,20424
214115,19447
214117,19447
214118,19447
566822,19447
566823,19447
566824,19447
112676,20383
412233,20383
567711,20383
567712,20383
567713,20383
567714,20383
110506,20981
112678,20981
200113,20981
201059,20981
201062,20981
201071,20981
201076,20981
201079,20981
404973,20981
509759,20981
564422,20981
567254,20981
100266,21039
214121,20980
214122,20980
404978,20980
509760,20980
509761,20980
509762,20424
566693,20980
404977,20980
507822,20980
101777,20237
110474,19447
201015,19447
201197,19447
201198,19447
204871,19447
207338,19447
214065,19447
214077,19447
214078,19447
214079,19447
404951,19447
404953,19447
410713,19447
509740,19447
553251,19447
553254,19447
566646,19447
566647,19447
566648,19447
566649,19447
566650,19447
566651,20424
567706,19447
567707,19447
567708,19447
567709,19447
567710,19447
568516,19447
568517,19447
568518,19447
568519,19447
568611,19447
100276,19447
101778,20237
110526,19447
201024,19447
201025,19447
214104,19447
214105,19447
304662,19447
304664,19447
304665,19447
304666,20424
410908,19447
566652,19447
566653,19447
568612,19447
568613,19447
100280,19447
110534,19447
201035,19447
201042,19447
201043,19447
201044,19447
201045,19447
201046,19447
201047,20424
201048,20237
214106,19447
410911,19447
410913,19447
566654,19447
566655,19447
566656,19447
566657,19447
566658,19447
566659,19447
410888,19447
410889,19447
410890,19447
567491,19447
567492,19447
567493,20237
201049,20237
404967,19447
404969,19447
566663,20023
567705,19447
204831,20237
410895,19447
410896,19447
410897,19447
410898,19447
410899,19447
410900,19447
563974,19447
202680,19447
410914,20237
562055,19447
563210,19447
563212,19447
566660,19447
566661,19447
566662,20424
100296,19447
100297,19447
201129,19447
201210,19447
201211,19447
201212,19447
204872,19447
204873,19447
204874,19447
214285,19447
304733,20930
304734,19447
410976,20937
564083,20979
564084,20651
566674,19447
567729,19447
204876,20979
566675,19447
566676,19447
566677,19447
566678,19447
566679,19447
566680,19447
110477,19447
204814,19447
207838,20978
404976,19447
502932,19447
502933,19447
562080,20972
567221,19447
567704,20979
100301,20690
201214,20690
201215,20690
201216,20690
201217,20690
201218,20690
201220,20690
214293,20690
509749,20690
100302,20680
201222,20680
201223,20680
201224,20680
201225,20680
201226,20680
509746,20680
509747,20680
509748,20680
100303,20664
201228,20664
201230,20664
201232,20664
566666,20664
100304,20839
201234,20653
201235,20653
201236,20653
201237,20653
201238,20653
201239,20653
201240,20653
201241,20653
214261,20653
566665,20838
567725,20653
568614,20653
100305,20670
201243,20670
201244,20670
201245,20670
201247,20670
201248,20670
201249,20670
201250,20670
566667,20670
100306,20706
201252,20706
201253,20706
201254,20706
201255,20706
201256,20706
201257,20706
201258,20706
201259,20706
201260,20706
214291,20706
564662,20706
565985,20706
565986,20706
567718,20706
567719,20706
567720,20706
567721,20706
567722,20706
567723,20706
567724,20706
100314,20741
201262,20741
201263,20741
201265,20741
201266,20741
201267,20741
411004,20741
411005,20741
509750,20741
100309,20770
201271,20770
201272,20770
201273,20770
201274,20770
201275,20770
201276,20770
207839,20770
507739,20770
507740,20770
507741,20770
507742,20770
507743,20770
507744,20770
507745,20770
509751,20770
566673,20770
100310,20839
110496,20653
201285,20740
204878,20653
204879,20653
204880,20653
204881,20653
204882,20653
204883,20653
204884,20653
214292,20653
304737,20653
304738,20653
304739,20839
200406,20718
410995,20718
410996,20718
410997,20718
566061,20718
566668,20718
100313,20754
411000,20754
411001,20754
411002,20754
555834,20754
100311,20829
411008,20829
411009,20829
411010,20829
411011,20829
411012,20829
411013,20829
502936,20829
411015,20701
411016,20701
411017,20701
201288,20724
507736,20724
507737,20724
507738,20724
201270,20792
201277,20792
201278,20792
201279,20792
507749,20792
507750,20792
507751,20792
507752,20792
507753,20792
507754,20792
507755,20792
507757,20653
507758,20653
507759,20653
507760,20653
507762,20839
509755,20653
563219,20764
563222,20764
566669,20764
566671,20764
405060,20653
564658,20653
564659,20653
566672,20839
411006,20828
563214,20653
563215,20653
563216,20653
563217,20653
565951,20653
567726,20653
567727,20653
567728,20839
507734,20700
568615,20700
201200,19447
201201,19447
201202,20652
204660,19447
507731,19447
507732,19447
507733,19447
564077,19447
566664,19447
200997,20011
200998,20011
200999,20011
201000,20011
201001,20011
201002,20011
201003,20011
201004,20011
304643,20011
410874,20011
201007,19930
201011,19930
201012,19930
204819,19930
204821,19930
204822,19930
204823,19930
204824,19930
204828,19930
214057,19930
304653,19930
410866,19930
410868,19930
410871,19930
410872,19930
410873,19930
410876,19930
410878,19930
410882,19930
410884,19930
502876,20026
565979,19930
568575,19930
568730,19930
201005,19992
201006,19992
204830,19992
214045,19992
304654,19992
304655,19992
410867,19992
502878,19992
502880,19992
100274,19447
214086,19447
214087,19447
214088,19447
214089,19447
214090,19447
214091,19447
214092,19447
100273,19447
201019,19447
214066,19447
214094,19447
214095,19447
214096,19447
214097,19447
214098,20023
410903,19447
410904,19447
567715,19447
567716,19447
567717,19447
100453,20921
507799,19447
507800,19447
507801,19447
507802,20424
100426,20921
507807,19447
507808,19447
507809,19447
507810,19447
507811,20424
509756,19447
100351,33250
100361,33623
200029,33663
201439,33679
565603,33622
567645,33250
304902,33622
567848,33623
567849,33663
567850,33564
567851,33679
567852,33250
112735,11619
206617,10796
206618,10796
206619,10796
206625,10796
206626,10796
206629,10796
206630,10796
206635,10796
502526,10796
206613,10796
206614,10796
206620,10796
566699,10796
566700,10796
566701,10796
566704,10796
200343,10955
566028,10955
566029,10955
566030,10955
100444,95
100446,1
100447,1
100448,55
110845,16
110852,1
110854,1
206701,1
206702,3
206727,54
206732,214
206742,48
304055,1
403959,94
566228,1
566229,1
568191,1
100452,268
510859,238
510865,250
510870,256
510875,262
